Potri.005G173200	TCONS_00095623
Potri.018G103500	TCONS_00281218
Potri.001G280100	TCONS_00010460
Potri.009G005400	TCONS_00159328
Potri.003G132000	TCONS_00070325
Potri.008G048400	TCONS_00151991
Potri.001G279900	TCONS_00028070
Potri.006G170500	TCONS_00125383
Potri.017G041800	TCONS_00263140
Potri.018G128400	TCONS_00282065
Potri.008G013300	TCONS_00141198
Potri.005G024700	TCONS_00099695
Potri.001G100000	TCONS_00021329
Potri.005G224900	TCONS_00107100
Potri.006G040500	TCONS_00120406
Potri.006G227700	TCONS_00116975
Potri.018G017600	TCONS_00271894
Potri.014G160400	TCONS_00232137
Potri.012G123400	TCONS_00208091
Potri.010G019500	TCONS_00182670
Potri.006G249200	TCONS_00117949
Potri.006G138400	TCONS_00124339
Potri.004G113200	TCONS_00084858
Potri.004G101200	TCONS_00084484
Potri.002G225500	TCONS_00044023
Potri.002G149600	TCONS_00051750
Potri.018G140800	TCONS_00276861
XLOC_062844	TCONS_00231606
Potri.002G230300	TCONS_00044186
Potri.006G008800	TCONS_00108862
Potri.013G120100	TCONS_00224391
Potri.001G361500	TCONS_00030895
Potri.019G021200	TCONS_00287656
Potri.008G196300	TCONS_00148843
Potri.012G125800	TCONS_00208338
Potri.005G208400	TCONS_00106427
Potri.006G073500	TCONS_00111317
Potri.006G037300	TCONS_00109749
Potri.009G088100	TCONS_00168839
Potri.015G058200	TCONS_00243335
Potri.004G177000	TCONS_00087049
Potri.013G028900	TCONS_00215326
Potri.013G145400	TCONS_00225125
Potri.002G042700	TCONS_00036549
Potri.018G019600	TCONS_00272018
Potri.003G071100	TCONS_00059020
Potri.002G152100	TCONS_00040985
Potri.010G253500	TCONS_00192517
Potri.010G228800	TCONS_00180946
Potri.018G022300	TCONS_00278304
Potri.002G109800	TCONS_00039447
Potri.008G165100	TCONS_00156861
Potri.001G178800	TCONS_00024183
Potri.002G059300	TCONS_00037257
Potri.010G171600	TCONS_00178115
Potri.013G017400	TCONS_00220732
Potri.T107500	TCONS_00293149
Potri.001G186200	TCONS_00024526
Potri.011G129900	TCONS_00196336
Potri.004G076600	TCONS_00075714
Potri.005G012900	TCONS_00090061
Potri.007G027600	TCONS_00136144
Potri.007G016100	TCONS_00130392
Potri.010G248100	TCONS_00181589
Potri.006G193800	TCONS_00115608
Potri.010G122100	TCONS_00187256
Potri.002G100000	TCONS_00038974
Potri.004G194400	TCONS_00079515
Potri.014G145900	TCONS_00231485
Potri.005G004100	TCONS_00089641
Potri.001G472000	TCONS_00034682
Potri.008G080100	TCONS_00153485
Potri.003G006500	TCONS_00056248
Potri.004G222300	TCONS_00088594
Potri.004G091400	TCONS_00076261
Potri.015G027100	TCONS_00242024
Potri.009G052800	TCONS_00161324
Potri.003G000900	TCONS_00065113
Potri.005G046600	TCONS_00091288
Potri.011G114800	TCONS_00201449
Potri.014G080200	TCONS_00228731
Potri.002G094000	TCONS_00049531
Potri.006G096900	TCONS_00112221
Potri.007G056400	TCONS_00131726
Potri.011G140400	TCONS_00202351
Potri.009G055800	TCONS_00167535
Potri.008G130700	TCONS_00155600
Potri.018G085400	TCONS_00274948
Potri.005G127200	TCONS_00094038
Potri.001G282400	TCONS_00010536
Potri.008G100600	TCONS_00144956
Potri.005G019100	TCONS_00090298
Potri.007G044200	TCONS_00131248
Potri.009G037400	TCONS_00166827
Potri.001G301800	TCONS_00028768
Potri.001G131400	TCONS_00004817
Potri.009G075700	TCONS_00168247
Potri.003G087700	TCONS_00059776
Potri.004G196000	TCONS_00087646
Potri.003G215200	TCONS_00064688
Potri.007G123300	TCONS_00134228
Potri.006G114100	TCONS_00123176
Potri.005G097400	TCONS_00093131
Potri.013G065000	TCONS_00216619
Potri.010G107900	TCONS_00175719
Potri.006G209600	TCONS_00116194
Potri.002G233500	TCONS_00044387
Potri.012G030100	TCONS_00204358
Potri.008G179900	TCONS_00148082
Potri.006G232300	TCONS_00127655
Potri.018G098400	TCONS_00281012
Potri.001G256300	TCONS_00027189
Potri.001G345900	TCONS_00030278
Potri.018G016400	TCONS_00278059
Potri.005G242300	TCONS_00107784
Potri.006G120400	TCONS_00123483
Potri.005G167700	TCONS_00104971
Potri.003G160600	TCONS_00062737
Potri.010G237700	TCONS_00181307
Potri.009G100900	TCONS_00163137
Potri.016G059900	TCONS_00253537
Potri.005G252500	TCONS_00108284
Potri.001G338900	TCONS_00029922
Potri.005G123000	TCONS_00103379
Potri.006G259400	TCONS_00128624
Potri.014G102500	TCONS_00229577
Potri.010G089200	TCONS_00175074
Potri.001G285500	TCONS_00010636
Potri.016G076800	TCONS_00254248
Potri.013G145500	TCONS_00219579
Potri.006G239900	TCONS_00127905
Potri.010G094600	TCONS_00186141
Potri.004G019400	TCONS_00081713
Potri.004G170200	TCONS_00078818
Potri.005G213500	TCONS_00106648
Potri.014G112900	TCONS_00230032
Potri.019G014200	TCONS_00283269
Potri.006G107500	TCONS_00122842
Potri.002G166200	TCONS_00052437
Potri.012G113700	TCONS_00207847
Potri.006G279900	TCONS_00118929
Potri.003G217200	TCONS_00064753
Potri.006G110900	TCONS_00112658
Potri.005G170000	TCONS_00095449
Potri.002G130600	TCONS_00040225
Potri.013G031100	TCONS_00221202
Potri.005G246100	TCONS_00107886
Potri.T016200	TCONS_00295921
Potri.001G422300	TCONS_00015602
Potri.001G056000	TCONS_00019453
Potri.002G248600	TCONS_00044955
Potri.017G084500	TCONS_00269259
Potri.004G203500	TCONS_00087918
Potri.006G068400	TCONS_00111146
Potri.010G233700	TCONS_00191731
Potri.006G015800	TCONS_00109095
Potri.002G029700	TCONS_00046852
Potri.012G096700	TCONS_00207265
Potri.016G141700	TCONS_00261480
Potri.T106900	TCONS_00292951
Potri.010G031500	TCONS_00172814
Potri.004G228400	TCONS_00080824
Potri.015G120200	TCONS_00245760
Potri.017G082900	TCONS_00269204
Potri.001G435500	TCONS_00033451
Potri.019G087200	TCONS_00290132
Potri.006G030300	TCONS_00109535
Potri.002G020700	TCONS_00046507
Potri.004G153400	TCONS_00086226
Potri.008G154700	TCONS_00147100
Potri.001G188800	TCONS_00024593
Potri.017G123700	TCONS_00270423
Potri.010G140400	TCONS_00187854
Potri.003G199600	TCONS_00064257
Potri.004G043500	TCONS_00082538
Potri.018G092900	TCONS_00280789
Potri.003G107300	TCONS_00060632
Potri.019G104600	TCONS_00286617
Potri.008G015000	TCONS_00141285
Potri.018G065900	TCONS_00274042
Potri.012G042400	TCONS_00210488
Potri.001G143600	TCONS_00005206
Potri.008G115700	TCONS_00145408
Potri.005G037000	TCONS_00090809
Potri.012G002200	TCONS_00203602
Potri.001G237700	TCONS_00008866
Potri.001G141600	TCONS_00005124
Potri.014G035500	TCONS_00234680
Potri.014G179600	TCONS_00232776
Potri.008G117700	TCONS_00145503
Potri.006G186500	TCONS_00115410
Potri.009G159900	TCONS_00165088
Potri.009G007900	TCONS_00165828
Potri.018G068500	TCONS_00274171
Potri.010G077200	TCONS_00174722
Potri.001G132800	TCONS_00022477
Potri.006G125300	TCONS_00123685
Potri.001G365400	TCONS_00031005
Potri.008G018400	TCONS_00150598
Potri.014G141800	TCONS_00231236
Potri.018G151900	TCONS_00277420
Potri.009G024600	TCONS_00160381
Potri.013G082100	TCONS_00217431
Potri.007G104300	TCONS_00133580
Potri.011G107400	TCONS_00201253
Potri.001G148600	TCONS_00005487
Potri.005G074200	TCONS_00092346
Potri.011G101800	TCONS_00195438
XLOC_075423	TCONS_00273806
Potri.006G046200	TCONS_00110196
Potri.013G151000	TCONS_00219706
Potri.001G372000	TCONS_00014008
Potri.006G165600	TCONS_00114759
Potri.001G277400	TCONS_00027974
Potri.016G040300	TCONS_00252852
Potri.003G008800	TCONS_00056350
Potri.009G139000	TCONS_00170779
Potri.009G043800	TCONS_00167027
Potri.005G138600	TCONS_00104090
Potri.006G264200	TCONS_00128780
Potri.002G239400	TCONS_00055068
Potri.018G113600	TCONS_00281659
Potri.002G181000	TCONS_00052946
Potri.002G257800	TCONS_00045357
Potri.001G256100	TCONS_00009562
Potri.017G043700	TCONS_00267889
Potri.010G004400	TCONS_00182191
Potri.009G103700	TCONS_00169370
Potri.009G112100	TCONS_00169687
XLOC_083922	TCONS_00295786
Potri.018G028200	TCONS_00272451
Potri.009G097100	TCONS_00169136
Potri.010G091000	TCONS_00175170
Potri.002G232200	TCONS_00044293
Potri.016G118300	TCONS_00260834
Potri.019G023500	TCONS_00287731
Potri.006G169600	TCONS_00114901
Potri.018G017100	TCONS_00271887
Potri.006G113600	TCONS_00112776
Potri.016G078200	TCONS_00254279
Potri.014G130000	TCONS_00230712
Potri.010G244800	TCONS_00192147
Potri.010G128600	TCONS_00187420
Potri.003G047600	TCONS_00058116
Potri.016G142100	TCONS_00256591
Potri.013G120800	TCONS_00224402
Potri.014G144100	TCONS_00231351
Potri.019G127400	TCONS_00291073
Potri.004G051500	TCONS_00074925
Potri.010G162500	TCONS_00188790
Potri.002G171300	TCONS_00041847
Potri.018G051600	TCONS_00273313
Potri.008G196400	TCONS_00158041
Potri.004G020000	TCONS_00081764
Potri.002G025100	TCONS_00046699
Potri.015G138200	TCONS_00246204
Potri.013G007900	TCONS_00214457
Potri.006G092000	TCONS_00122306
Potri.014G031900	TCONS_00226842
Potri.002G042000	TCONS_00047352
Potri.010G251800	TCONS_00181704
Potri.007G035300	TCONS_00136420
Potri.015G006700	TCONS_00246778
Potri.008G077400	TCONS_00153401
Potri.001G173700	TCONS_00024045
Potri.019G010200	TCONS_00287369
Potri.001G067700	TCONS_00019950
Potri.001G016600	TCONS_00018019
Potri.017G029200	TCONS_00262724
Potri.008G062100	TCONS_00143198
Potri.003G071800	TCONS_00067679
Potri.002G152600	TCONS_00051923
Potri.003G004200	TCONS_00065177
Potri.001G000400	TCONS_00017404
Potri.014G023500	TCONS_00226572
Potri.004G175900	TCONS_00079004
Potri.007G076300	TCONS_00132674
Potri.009G056900	TCONS_00167573
Potri.T099700	TCONS_00292420
Potri.013G086700	TCONS_00223269
Potri.010G182700	TCONS_00178689
Potri.005G118900	TCONS_00103225
Potri.001G448800	TCONS_00033726
Potri.002G036300	TCONS_00047122
Potri.017G051300	TCONS_00263377
Potri.011G154800	TCONS_00197227
Potri.005G163600	TCONS_00104856
Potri.003G019600	TCONS_00056718
Potri.009G153800	TCONS_00164923
Potri.015G092200	TCONS_00249885
Potri.010G000600	TCONS_00181888
Potri.006G253100	TCONS_00128412
Potri.001G371600	TCONS_00031251
Potri.009G155400	TCONS_00171288
Potri.005G178200	TCONS_00105292
Potri.001G123500	TCONS_00004515
Potri.001G262200	TCONS_00027400
Potri.011G114100	TCONS_00201439
Potri.010G110400	TCONS_00175791
Potri.001G349800	TCONS_00013097
Potri.003G087000	TCONS_00059738
Potri.001G108400	TCONS_00021577
Potri.006G045800	TCONS_00120568
Potri.009G018800	TCONS_00160124
Potri.008G086800	TCONS_00144166
Potri.008G130000	TCONS_00155564
Potri.012G022100	TCONS_00209828
Potri.006G241600	TCONS_00117694
Potri.012G059500	TCONS_00211059
Potri.016G105400	TCONS_00260385
Potri.008G028400	TCONS_00151062
Potri.003G126800	TCONS_00070078
Potri.009G027300	TCONS_00166483
Potri.006G003100	TCONS_00119187
Potri.014G019300	TCONS_00234221
Potri.013G100700	TCONS_00218273
Potri.T082300	TCONS_00303036
Potri.004G013100	TCONS_00073843
Potri.005G219800	TCONS_00097575
Potri.006G122300	TCONS_00123566
Potri.004G028900	TCONS_00074194
Potri.016G112000	TCONS_00255564
Potri.016G057400	TCONS_00258705
Potri.016G088500	TCONS_00254671
Potri.005G121700	TCONS_00103321
Potri.015G090200	TCONS_00244673
Potri.005G097300	TCONS_00093118
Potri.006G257900	TCONS_00128584
Potri.006G119400	TCONS_00112938
Potri.001G331800	TCONS_00012320
Potri.014G137200	TCONS_00238466
Potri.010G101400	TCONS_00175517
Potri.005G180100	TCONS_00105376
Potri.T165600	TCONS_00302755
Potri.013G079700	TCONS_00223026
Potri.002G212900	TCONS_00054055
Potri.003G159800	TCONS_00062729
Potri.003G083800	TCONS_00068205
Potri.006G200900	TCONS_00126551
Potri.006G236200	TCONS_00127769
Potri.002G166500	TCONS_00041624
Potri.003G077600	TCONS_00067901
Potri.002G014500	TCONS_00035428
Potri.009G100200	TCONS_00169242
Potri.016G103000	TCONS_00260303
Potri.005G244400	TCONS_00107856
Potri.001G338000	TCONS_00012542
Potri.008G183400	TCONS_00157513
Potri.001G399800	TCONS_00014902
Potri.002G127900	TCONS_00050946
Potri.012G089400	TCONS_00212302
Potri.001G180100	TCONS_00024246
Potri.004G063000	TCONS_00075252
Potri.002G033400	TCONS_00036248
Potri.002G169700	TCONS_00041764
Potri.014G091400	TCONS_00236906
Potri.002G117800	TCONS_00050619
Potri.010G222000	TCONS_00191139
Potri.001G054500	TCONS_00001903
Potri.007G080300	TCONS_00132861
Potri.015G122500	TCONS_00245826
Potri.001G420400	TCONS_00015570
Potri.001G192700	TCONS_00024763
Potri.015G120900	TCONS_00250756
Potri.001G158000	TCONS_00023467
Potri.004G213600	TCONS_00080255
Potri.003G192100	TCONS_00064011
Potri.012G044700	TCONS_00210589
Potri.011G066900	TCONS_00194344
Potri.014G196900	TCONS_00233450
Potri.008G060100	TCONS_00143115
Potri.009G088400	TCONS_00162741
Potri.014G032800	TCONS_00226872
Potri.006G181600	TCONS_00115273
Potri.014G194500	TCONS_00233293
Potri.004G184900	TCONS_00079298
Potri.001G115600	TCONS_00004142
Potri.015G041200	TCONS_00242549
Potri.014G029400	TCONS_00226803
Potri.003G212500	TCONS_00072924
Potri.007G061500	TCONS_00131940
Potri.011G166700	TCONS_00197545
Potri.002G034600	TCONS_00036295
Potri.001G187300	TCONS_00024562
Potri.009G150600	TCONS_00171122
Potri.014G013300	TCONS_00233934
Potri.007G017900	TCONS_00130470
Potri.018G067200	TCONS_00274063
Potri.019G029000	TCONS_00283695
Potri.012G002500	TCONS_00209007
Potri.009G120900	TCONS_00163760
Potri.007G051200	TCONS_00131537
Potri.001G348400	TCONS_00013007
Potri.010G028200	TCONS_00172723
Potri.018G090600	TCONS_00280698
Potri.011G169100	TCONS_00203382
Potri.019G072900	TCONS_00285636
Potri.015G036800	TCONS_00242383
Potri.009G053500	TCONS_00161344
Potri.003G151100	TCONS_00070893
Potri.006G223500	TCONS_00116779
Potri.T093400	TCONS_00291925
Potri.003G094500	TCONS_00068684
Potri.008G045600	TCONS_00151838
Potri.001G113600	TCONS_00021760
Potri.006G019200	TCONS_00119643
Potri.006G073000	TCONS_00111285
Potri.005G066700	TCONS_00091996
Potri.008G006000	TCONS_00140886
Potri.002G187500	TCONS_00053228
Potri.008G022300	TCONS_00150744
Potri.001G275300	TCONS_00010180
Potri.018G063000	TCONS_00273897
Potri.016G137000	TCONS_00261325
Potri.013G117200	TCONS_00224336
Potri.003G146900	TCONS_00062232
Potri.006G208400	TCONS_00116153
Potri.011G058800	TCONS_00199535
Potri.010G136900	TCONS_00187733
Potri.005G226700	TCONS_00097803
Potri.006G225900	TCONS_00116894
Potri.002G242100	TCONS_00044749
Potri.002G222100	TCONS_00043914
Potri.012G039200	TCONS_00204704
Potri.011G081400	TCONS_00194819
Potri.015G131800	TCONS_00246057
Potri.016G082800	TCONS_00254455
Potri.005G186200	TCONS_00105589
Potri.014G162600	TCONS_00232253
Potri.013G126300	TCONS_00224596
Potri.T034400	TCONS_00298235
Potri.018G008600	TCONS_00271660
Potri.002G262700	TCONS_00045538
Potri.016G028000	TCONS_00252558
Potri.005G260000	TCONS_00108554
Potri.009G097800	TCONS_00169146
Potri.008G200100	TCONS_00158198
Potri.010G221000	TCONS_00191118
Potri.010G212200	TCONS_00190679
Potri.008G194700	TCONS_00148798
Potri.004G154000	TCONS_00086274
Potri.014G092200	TCONS_00229200
Potri.016G117600	TCONS_00255770
Potri.019G100800	TCONS_00286477
Potri.013G003200	TCONS_00220202
Potri.010G173600	TCONS_00178229
Potri.015G074900	TCONS_00244044
Potri.009G087200	TCONS_00168785
Potri.010G219600	TCONS_00190982
Potri.016G080400	TCONS_00259459
Potri.003G140700	TCONS_00061939
Potri.002G003600	TCONS_00045933
Potri.010G088300	TCONS_00175054
Potri.010G057400	TCONS_00173827
Potri.004G202500	TCONS_00087839
Potri.002G129300	TCONS_00040185
Potri.010G251300	TCONS_00192348
Potri.001G002300	TCONS_00000059
Potri.014G197500	TCONS_00241004
Potri.007G020400	TCONS_00135833
Potri.001G175000	TCONS_00006642
Potri.004G183900	TCONS_00079266
Potri.002G116200	TCONS_00050529
Potri.T003700	TCONS_00294357
Potri.004G226900	TCONS_00088801
Potri.010G058000	TCONS_00184417
Potri.011G112200	TCONS_00195752
Potri.004G168000	TCONS_00086741
Potri.014G025200	TCONS_00226655
Potri.007G074800	TCONS_00132642
Potri.006G025300	TCONS_00109394
Potri.002G070000	TCONS_00037705
Potri.012G024400	TCONS_00204167
Potri.010G061900	TCONS_00174004
Potri.009G009900	TCONS_00159488
Potri.010G053400	TCONS_00184269
Potri.008G171600	TCONS_00147748
Potri.017G057400	TCONS_00263591
Potri.013G099800	TCONS_00218239
Potri.006G128200	TCONS_00123815
Potri.005G161900	TCONS_00095216
Potri.001G274900	TCONS_00010154
Potri.008G102800	TCONS_00154371
Potri.016G025000	TCONS_00257639
Potri.004G181800	TCONS_00079216
Potri.018G069500	TCONS_00279968
Potri.003G138300	TCONS_00061819
Potri.003G091100	TCONS_00068533
Potri.015G142000	TCONS_00246318
Potri.017G145100	TCONS_00266413
Potri.005G065100	TCONS_00101230
Potri.012G041700	TCONS_00204828
Potri.002G082700	TCONS_00049107
Potri.008G178600	TCONS_00157326
Potri.018G142100	TCONS_00276928
Potri.006G183600	TCONS_00115322
Potri.008G036700	TCONS_00151398
Potri.001G354700	TCONS_00013311
Potri.017G150100	TCONS_00266543
Potri.007G130100	TCONS_00139790
Potri.008G078500	TCONS_00153428
Potri.019G056300	TCONS_00289011
Potri.007G103700	TCONS_00138888
Potri.017G069600	TCONS_00268755
Potri.015G092500	TCONS_00249893
Potri.017G051800	TCONS_00263402
Potri.009G142900	TCONS_00170900
Potri.012G070900	TCONS_00206156
Potri.009G016500	TCONS_00166108
Potri.017G020000	TCONS_00262318
Potri.008G132500	TCONS_00146023
Potri.013G084800	TCONS_00217545
Potri.014G078800	TCONS_00236411
Potri.006G243100	TCONS_00128040
Potri.001G316800	TCONS_00029139
Potri.003G128500	TCONS_00061488
Potri.005G173100	TCONS_00095613
Potri.016G128400	TCONS_00261114
Potri.014G117900	TCONS_00237805
Potri.003G146800	TCONS_00070736
Potri.013G072000	TCONS_00216959
Potri.006G060600	TCONS_00110698
Potri.014G127800	TCONS_00230546
Potri.001G325500	TCONS_00029448
Potri.012G138600	TCONS_00208680
Potri.014G042300	TCONS_00234956
Potri.001G349300	TCONS_00013061
Potri.005G095200	TCONS_00102382
Potri.002G194400	TCONS_00053500
Potri.006G202200	TCONS_00126591
Potri.011G096000	TCONS_00195246
Potri.006G213000	TCONS_00126934
Potri.002G244800	TCONS_00055305
Potri.016G055300	TCONS_00253372
Potri.004G112300	TCONS_00084839
Potri.001G262100	TCONS_00027397
Potri.003G061700	TCONS_00058623
Potri.009G082000	TCONS_00162515
Potri.010G107500	TCONS_00186658
Potri.013G040700	TCONS_00215611
Potri.T005800	TCONS_00294719
Potri.006G013200	TCONS_00119497
Potri.004G017200	TCONS_00081576
Potri.002G146300	TCONS_00040784
Potri.002G137400	TCONS_00051364
Potri.006G057500	TCONS_00110611
Potri.007G023400	TCONS_00130677
Potri.001G371000	TCONS_00031232
Potri.002G016200	TCONS_00046365
Potri.019G059000	TCONS_00289121
Potri.008G145700	TCONS_00146606
Potri.002G024100	TCONS_00046622
Potri.005G163000	TCONS_00104844
Potri.007G002300	TCONS_00135040
Potri.015G124800	TCONS_00250922
Potri.003G051200	TCONS_00058204
Potri.003G152500	TCONS_00070976
Potri.015G060000	TCONS_00243363
Potri.001G070700	TCONS_00020043
Potri.003G194400	TCONS_00072322
Potri.007G063600	TCONS_00132053
Potri.017G128100	TCONS_00265929
Potri.010G147400	TCONS_00177188
Potri.001G459400	TCONS_00016769
Potri.002G184100	TCONS_00042168
Potri.010G076600	TCONS_00174665
Potri.010G024900	TCONS_00182954
Potri.006G083400	TCONS_00122000
Potri.004G074000	TCONS_00075596
Potri.015G047900	TCONS_00242819
XLOC_084025	TCONS_00296133
Potri.019G011000	TCONS_00283154
Potri.001G015000	TCONS_00000555
Potri.001G450600	TCONS_00016399
Potri.008G060600	TCONS_00143129
Potri.015G013000	TCONS_00241521
Potri.003G192800	TCONS_00072182
Potri.002G010200	TCONS_00046155
Potri.011G137200	TCONS_00196601
Potri.005G105500	TCONS_00102740
Potri.005G055900	TCONS_00100920
Potri.013G111500	TCONS_00224082
Potri.001G145400	TCONS_00005258
Potri.005G108900	TCONS_00093588
Potri.008G047100	TCONS_00142662
Potri.015G038700	TCONS_00242471
Potri.007G100100	TCONS_00133503
Potri.003G105500	TCONS_00060538
Potri.017G101700	TCONS_00265050
Potri.007G058500	TCONS_00131844
Potri.002G087700	TCONS_00038461
Potri.007G019400	TCONS_00135794
Potri.001G357700	TCONS_00013470
Potri.012G035900	TCONS_00204526
Potri.019G026700	TCONS_00283652
Potri.001G118100	TCONS_00021938
Potri.018G092500	TCONS_00280782
Potri.009G129600	TCONS_00170499
Potri.014G048300	TCONS_00227478
Potri.009G049600	TCONS_00161233
Potri.016G001400	TCONS_00256779
Potri.009G148800	TCONS_00164727
Potri.003G063000	TCONS_00067195
Potri.008G138400	TCONS_00146224
Potri.005G057500	TCONS_00091679
Potri.006G150300	TCONS_00114277
Potri.001G317400	TCONS_00029157
Potri.001G143800	TCONS_00005222
Potri.008G115900	TCONS_00145417
Potri.010G012000	TCONS_00172206
Potri.010G132800	TCONS_00187597
Potri.006G065000	TCONS_00110963
Potri.005G076000	TCONS_00101673
Potri.014G041300	TCONS_00234905
Potri.011G117500	TCONS_00201546
Potri.006G216000	TCONS_00127005
Potri.001G367200	TCONS_00013776
Potri.006G221200	TCONS_00116728
Potri.010G008600	TCONS_00172106
Potri.016G134700	TCONS_00256274
Potri.016G042500	TCONS_00252950
Potri.010G192900	TCONS_00179308
Potri.018G059400	TCONS_00279636
Potri.016G062400	TCONS_00258866
Potri.010G109000	TCONS_00186693
Potri.011G087500	TCONS_00200507
Potri.005G079200	TCONS_00101800
Potri.006G133300	TCONS_00113504
Potri.002G198200	TCONS_00042902
Potri.014G074700	TCONS_00228464
Potri.002G185400	TCONS_00042258
Potri.001G089300	TCONS_00020844
Potri.007G093900	TCONS_00133291
