Potri.010G030200	TCONS_00183198
Potri.009G098000	TCONS_00169169
Potri.017G120300	TCONS_00270334
Potri.001G286300	TCONS_00028327
Potri.001G286300	TCONS_00028325
Potri.001G286300	TCONS_00028324
XLOC_043127	TCONS_00159001
Potri.014G036600	TCONS_00234735
XLOC_014279	TCONS_00050942
Potri.002G127900	TCONS_00050946
Potri.006G164000	TCONS_00114658
Potri.002G127900	TCONS_00050948
Potri.010G151700	TCONS_00188212
Potri.006G163700	TCONS_00114652
Potri.006G163700	TCONS_00114651
Potri.003G089100	TCONS_00059842
XLOC_068455	TCONS_00251229
Potri.002G178500	TCONS_00052894
Potri.002G178500	TCONS_00052895
Potri.015G134700	TCONS_00251222
Potri.001G354600	TCONS_00030620
Potri.005G144600	TCONS_00094571
Potri.002G205500	TCONS_00053760
Potri.013G120500	TCONS_00224396
Potri.013G120500	TCONS_00224397
Potri.005G144700	TCONS_00094575
Potri.005G144700	TCONS_00094574
Potri.005G144700	TCONS_00094577
Potri.005G144700	TCONS_00094576
Potri.002G205700	TCONS_00053769
Potri.013G120600	TCONS_00224398
Potri.016G008800	TCONS_00257109
Potri.016G129900	TCONS_00261152
Potri.016G028000	TCONS_00252559
Potri.016G028000	TCONS_00252558
Potri.001G075600	TCONS_00002565
Potri.019G047000	TCONS_00284327
Potri.001G075600	TCONS_00002566
Potri.001G075600	TCONS_00002560
Potri.008G031800	TCONS_00151173
Potri.008G031800	TCONS_00151172
Potri.003G198900	TCONS_00064228
Potri.005G128900	TCONS_00103727
Potri.001G331400	TCONS_00029635
Potri.001G331400	TCONS_00029633
Potri.013G107900	TCONS_00223967
XLOC_083358	TCONS_00294944
Potri.004G211900	TCONS_00080205
XLOC_083358	TCONS_00294942
XLOC_083358	TCONS_00294943
Potri.008G025800	TCONS_00150885
Potri.014G108400	TCONS_00237496
XLOC_052082	TCONS_00194327
Potri.016G041800	TCONS_00252889
Potri.001G248100	TCONS_00009286
Potri.009G016700	TCONS_00160074
Potri.001G248100	TCONS_00009282
Potri.016G041600	TCONS_00252883
Potri.016G041600	TCONS_00252882
Potri.001G248100	TCONS_00009289
Potri.001G248100	TCONS_00009288
Potri.015G058900	TCONS_00248663
Potri.002G246100	TCONS_00055380
Potri.002G246100	TCONS_00055384
Potri.014G105700	TCONS_00229718
Potri.009G040500	TCONS_00166894
Potri.005G123700	TCONS_00103434
Potri.006G131000	TCONS_00113385
Potri.005G123700	TCONS_00103439
Potri.006G131100	TCONS_00113387
Potri.006G130900	TCONS_00113381
Potri.006G131000	TCONS_00113383
Potri.006G257700	TCONS_00128574
Potri.006G257800	TCONS_00128577
Potri.006G257800	TCONS_00128576
Potri.006G257900	TCONS_00128579
Potri.009G024600	TCONS_00160380
Potri.002G110800	TCONS_00050235
Potri.002G110800	TCONS_00050232
Potri.005G173200	TCONS_00095623
Potri.005G173200	TCONS_00095621
Potri.015G074400	TCONS_00249277
Potri.015G074400	TCONS_00249274
Potri.004G052200	TCONS_00074937
Potri.013G016100	TCONS_00220672
Potri.004G052300	TCONS_00074939
Potri.002G238900	TCONS_00055037
Potri.002G238900	TCONS_00055036
Potri.001G001600	TCONS_00017482
Potri.002G148900	TCONS_00051721
Potri.001G238800	TCONS_00008883
Potri.001G238800	TCONS_00008884
Potri.008G004200	TCONS_00150223
Potri.001G239100	TCONS_00008886
Potri.005G012900	TCONS_00090059
Potri.009G119300	TCONS_00170044
Potri.017G111300	TCONS_00265436
Potri.006G095800	TCONS_00112168
Potri.012G045900	TCONS_00204976
Potri.013G010400	TCONS_00220425
Potri.016G110200	TCONS_00260504
Potri.018G083200	TCONS_00274825
Potri.009G054600	TCONS_00161381
Potri.016G110800	TCONS_00255505
Potri.009G054600	TCONS_00161382
Potri.015G120900	TCONS_00250756
Potri.009G054600	TCONS_00161388
Potri.011G096500	TCONS_00195268
Potri.001G393400	TCONS_00014687
Potri.018G082900	TCONS_00274821
Potri.006G027300	TCONS_00119967
Potri.001G393400	TCONS_00014689
Potri.001G393400	TCONS_00014688
Potri.014G136300	TCONS_00238445
Potri.014G136100	TCONS_00238441
Potri.009G135400	TCONS_00164239
Potri.016G110800	TCONS_00255502
Potri.014G136300	TCONS_00238448
Potri.008G007500	TCONS_00140933
Potri.007G080000	TCONS_00138041
Potri.007G008100	TCONS_00135268
Potri.003G149600	TCONS_00062319
Potri.008G007500	TCONS_00140934
Potri.018G115000	TCONS_00276043
Potri.003G149600	TCONS_00062315
Potri.018G114900	TCONS_00276041
Potri.008G007500	TCONS_00140938
Potri.003G061800	TCONS_00067142
Potri.003G061800	TCONS_00067143
Potri.003G061800	TCONS_00067140
Potri.003G061800	TCONS_00067141
Potri.002G169400	TCONS_00052562
Potri.001G230000	TCONS_00026201
Potri.002G169400	TCONS_00052566
Potri.002G077700	TCONS_00048917
Potri.017G027400	TCONS_00262614
Potri.017G027200	TCONS_00262613
Potri.015G011300	TCONS_00241414
Potri.017G027000	TCONS_00262611
Potri.T177900	TCONS_00293259
Potri.017G072300	TCONS_00268918
Potri.005G243900	TCONS_00107840
Potri.017G072300	TCONS_00268912
Potri.015G010900	TCONS_00241412
Potri.001G077600	TCONS_00020338
Potri.001G077600	TCONS_00020339
Potri.005G244300	TCONS_00107848
Potri.005G197700	TCONS_00105996
Potri.005G197700	TCONS_00105997
Potri.005G197700	TCONS_00105994
Potri.005G197700	TCONS_00105995
Potri.008G009400	TCONS_00150383
Potri.T177900	TCONS_00293258
Potri.005G038800	TCONS_00100313
Potri.005G038800	TCONS_00100312
Potri.012G002200	TCONS_00203603
Potri.012G002200	TCONS_00203602
Potri.005G038800	TCONS_00100317
Potri.012G054600	TCONS_00205299
Potri.015G058400	TCONS_00248637
Potri.005G038800	TCONS_00100314
Potri.003G151100	TCONS_00070893
Potri.012G054200	TCONS_00205290
Potri.012G054200	TCONS_00205291
Potri.012G054300	TCONS_00205292
Potri.002G232100	TCONS_00054801
Potri.002G232100	TCONS_00054802
XLOC_086691	TCONS_00300368
Potri.014G129900	TCONS_00230673
Potri.002G232100	TCONS_00054807
Potri.002G232100	TCONS_00054808
Potri.016G051500	TCONS_00253214
XLOC_087013	TCONS_00301010
Potri.015G110900	TCONS_00245527
Potri.008G151300	TCONS_00156314
Potri.008G172400	TCONS_00147791
Potri.008G073100	TCONS_00153144
Potri.014G034200	TCONS_00226913
Potri.003G104800	TCONS_00069092
Potri.003G104800	TCONS_00069093
XLOC_019325	TCONS_00069091
Potri.003G148300	TCONS_00070760
Potri.003G148300	TCONS_00070767
Potri.009G028700	TCONS_00166561
Potri.003G148300	TCONS_00070768
Potri.003G148300	TCONS_00070769
Potri.009G028800	TCONS_00166565
Potri.009G029100	TCONS_00166567
Potri.004G095000	TCONS_00076393
Potri.001G125700	TCONS_00022189
Potri.015G110800	TCONS_00245520
Potri.010G126200	TCONS_00187363
XLOC_088373	TCONS_00303032
Potri.011G149200	TCONS_00197005
Potri.014G141800	TCONS_00231230
Potri.010G228900	TCONS_00191525
Potri.014G141800	TCONS_00231235
Potri.014G160500	TCONS_00239429
Potri.014G141800	TCONS_00231236
Potri.011G139900	TCONS_00196750
Potri.011G140300	TCONS_00196753
Potri.011G140300	TCONS_00196756
Potri.001G057800	TCONS_00019551
Potri.001G269200	TCONS_00027642
Potri.003G109100	TCONS_00069320
Potri.004G167400	TCONS_00086727
Potri.007G131300	TCONS_00139872
Potri.007G131300	TCONS_00139870
Potri.007G131500	TCONS_00139878
Potri.009G037800	TCONS_00160803
Potri.009G037800	TCONS_00160802
Potri.005G194800	TCONS_00096548
Potri.005G194800	TCONS_00096549
Potri.005G194700	TCONS_00096544
Potri.005G194700	TCONS_00096542
Potri.005G194700	TCONS_00096543
Potri.005G194700	TCONS_00096541
Potri.012G106100	TCONS_00212848
Potri.001G178300	TCONS_00024171
Potri.018G072400	TCONS_00274352
Potri.005G054800	TCONS_00100860
Potri.001G107600	TCONS_00021528
Potri.014G038700	TCONS_00234770
Potri.014G039100	TCONS_00234776
Potri.001G107500	TCONS_00021522
Potri.001G107500	TCONS_00021523
Potri.001G107500	TCONS_00021520
Potri.014G039100	TCONS_00234778
Potri.001G107500	TCONS_00021526
Potri.001G107500	TCONS_00021524
Potri.017G087200	TCONS_00269340
Potri.010G132200	TCONS_00187573
Potri.017G087200	TCONS_00269342
Potri.010G132200	TCONS_00187576
Potri.008G133400	TCONS_00155668
Potri.010G132200	TCONS_00187575
Potri.017G087200	TCONS_00269349
Potri.011G001100	TCONS_00192696
Potri.005G064800	TCONS_00101197
Potri.006G180900	TCONS_00115247
Potri.002G250800	TCONS_00055557
Potri.008G040500	TCONS_00142396
Potri.016G077200	TCONS_00254260
Potri.T176900	TCONS_00293114
Potri.002G162000	TCONS_00041420
Potri.012G020500	TCONS_00209765
Potri.019G034300	TCONS_00287967
Potri.015G094600	TCONS_00249996
Potri.012G020500	TCONS_00209768
Potri.008G193500	TCONS_00148720
Potri.008G200900	TCONS_00149062
Potri.010G212900	TCONS_00190693
Potri.013G053400	TCONS_00216206
Potri.013G053500	TCONS_00216209
Potri.014G093900	TCONS_00236956
Potri.014G093900	TCONS_00236950
Potri.015G044100	TCONS_00242671
Potri.014G093900	TCONS_00236952
Potri.018G071200	TCONS_00280040
Potri.011G022500	TCONS_00193167
Potri.005G247400	TCONS_00098588
Potri.004G197500	TCONS_00079574
Potri.004G197600	TCONS_00079575
Potri.019G062100	TCONS_00289199
Potri.T034400	TCONS_00298235
Potri.T034400	TCONS_00298236
Potri.018G000500	TCONS_00277451
XLOC_078957	TCONS_00285673
Potri.011G011100	TCONS_00198172
Potri.008G114900	TCONS_00145381
Potri.008G115200	TCONS_00145387
Potri.008G043700	TCONS_00142529
Potri.011G011100	TCONS_00198174
Potri.011G011100	TCONS_00198178
Potri.010G203200	TCONS_00190341
Potri.015G023800	TCONS_00241900
Potri.018G086200	TCONS_00275004
Potri.002G263000	TCONS_00045556
Potri.018G086200	TCONS_00275002
Potri.004G074400	TCONS_00075607
Potri.018G085900	TCONS_00275000
Potri.005G078400	TCONS_00101739
Potri.005G078300	TCONS_00101736
Potri.005G078300	TCONS_00101737
Potri.004G074400	TCONS_00075608
Potri.005G078300	TCONS_00101735
Potri.012G058200	TCONS_00205479
Potri.005G078100	TCONS_00101730
Potri.001G369000	TCONS_00031130
Potri.001G369000	TCONS_00031131
Potri.001G369000	TCONS_00031133
Potri.001G369000	TCONS_00031134
Potri.001G369000	TCONS_00031136
Potri.001G369000	TCONS_00031137
Potri.001G085600	TCONS_00020693
Potri.006G027700	TCONS_00109501
Potri.001G086000	TCONS_00020696
Potri.016G117200	TCONS_00260778
Potri.006G027700	TCONS_00109502
Potri.005G096600	TCONS_00102429
Potri.005G096600	TCONS_00102428
Potri.008G180000	TCONS_00148098
XLOC_029701	TCONS_00105438
Potri.005G095700	TCONS_00102421
Potri.005G096600	TCONS_00102427
XLOC_029701	TCONS_00105433
Potri.011G081600	TCONS_00194838
Potri.017G101200	TCONS_00269835
Potri.001G156000	TCONS_00005866
XLOC_024924	TCONS_00088027
XLOC_024922	TCONS_00088025
Potri.012G132600	TCONS_00208495
Potri.004G206600	TCONS_00088021
Potri.012G132700	TCONS_00208499
Potri.017G101000	TCONS_00264991
Potri.013G117100	TCONS_00218773
Potri.004G087500	TCONS_00083904
Potri.013G117000	TCONS_00218772
Potri.013G077700	TCONS_00217158
Potri.013G077700	TCONS_00217159
Potri.015G087100	TCONS_00244530
Potri.004G087600	TCONS_00083908
Potri.014G133000	TCONS_00238349
Potri.015G087100	TCONS_00244535
Potri.004G133500	TCONS_00085537
Potri.004G133500	TCONS_00085536
Potri.008G200700	TCONS_00149054
Potri.012G123700	TCONS_00208143
Potri.T111100	TCONS_00293323
Potri.012G123700	TCONS_00208145
Potri.004G133500	TCONS_00085538
Potri.009G076200	TCONS_00168265
XLOC_054071	TCONS_00200390
XLOC_078070	TCONS_00283093
Potri.019G008400	TCONS_00283094
Potri.019G008400	TCONS_00283095
Potri.008G203600	TCONS_00158353
Potri.011G148700	TCONS_00202725
Potri.004G101100	TCONS_00084481
Potri.004G101100	TCONS_00084482
Potri.011G148700	TCONS_00202726
Potri.004G101200	TCONS_00084484
Potri.002G180100	TCONS_00042050
Potri.002G064700	TCONS_00037479
Potri.002G064700	TCONS_00037478
Potri.002G064700	TCONS_00037477
Potri.002G064700	TCONS_00037472
Potri.019G000900	TCONS_00282945
Potri.009G014500	TCONS_00159959
Potri.019G001000	TCONS_00282946
Potri.009G014400	TCONS_00159954
Potri.015G143600	TCONS_00251481
Potri.010G241800	TCONS_00192070
XLOC_077321	TCONS_00280611
Potri.002G027200	TCONS_00035901
Potri.002G027200	TCONS_00035900
Potri.002G027300	TCONS_00035905
Potri.007G054900	TCONS_00131680
Potri.007G054900	TCONS_00131683
Potri.009G154300	TCONS_00171210
Potri.008G058900	TCONS_00152431
Potri.011G154600	TCONS_00202895
Potri.009G123200	TCONS_00170314
Potri.009G123200	TCONS_00170315
Potri.007G076200	TCONS_00137907
Potri.007G075700	TCONS_00137900
Potri.003G171000	TCONS_00071603
Potri.003G171000	TCONS_00071600
Potri.006G096800	TCONS_00122443
Potri.018G065700	TCONS_00279801
Potri.003G171300	TCONS_00071608
Potri.010G023500	TCONS_00182857
Potri.018G088300	TCONS_00280619
Potri.009G055800	TCONS_00167535
Potri.007G051200	TCONS_00131537
Potri.007G051100	TCONS_00131534
Potri.007G051100	TCONS_00131533
Potri.007G051100	TCONS_00131532
Potri.007G051100	TCONS_00131531
Potri.007G051000	TCONS_00131530
Potri.011G162500	TCONS_00197429
Potri.014G131800	TCONS_00238277
Potri.006G239700	TCONS_00127884
Potri.004G068500	TCONS_00083270
Potri.004G068500	TCONS_00083271
Potri.006G239700	TCONS_00127882
Potri.008G167700	TCONS_00147521
Potri.007G018300	TCONS_00130481
Potri.005G225000	TCONS_00107109
Potri.005G225000	TCONS_00107108
Potri.001G027100	TCONS_00018409
Potri.009G060700	TCONS_00167682
Potri.010G100600	TCONS_00175498
Potri.010G100700	TCONS_00175499
Potri.012G034800	TCONS_00210311
Potri.005G224900	TCONS_00107100
Potri.005G225000	TCONS_00107107
Potri.005G225000	TCONS_00107106
Potri.002G074800	TCONS_00048750
Potri.013G043700	TCONS_00215791
Potri.002G139900	TCONS_00040565
Potri.010G038700	TCONS_00183667
Potri.002G139900	TCONS_00040561
Potri.002G139900	TCONS_00040560
Potri.016G071700	TCONS_00259210
Potri.012G129500	TCONS_00213655
Potri.010G194300	TCONS_00189903
Potri.001G113800	TCONS_00004080
Potri.019G002100	TCONS_00282983
Potri.001G113800	TCONS_00004082
Potri.010G194300	TCONS_00189906
Potri.T079800	TCONS_00302783
Potri.009G110300	TCONS_00169605
Potri.019G002100	TCONS_00282984
Potri.018G151500	TCONS_00282885
Potri.006G136900	TCONS_00124281
Potri.010G053100	TCONS_00173665
Potri.001G156000	TCONS_00005868
Potri.002G143000	TCONS_00040694
Potri.001G099200	TCONS_00003364
Potri.002G023500	TCONS_00046595
Potri.001G452800	TCONS_00033880
Potri.001G453400	TCONS_00033887
Potri.005G260300	TCONS_00108585
Potri.001G281200	TCONS_00028125
Potri.003G146000	TCONS_00062162
Potri.001G396100	TCONS_00031952
Potri.005G190400	TCONS_00105758
XLOC_009310	TCONS_00031950
Potri.010G076500	TCONS_00174645
Potri.015G017100	TCONS_00247161
Potri.015G017200	TCONS_00247162
Potri.006G145800	TCONS_00124566
XLOC_022500	TCONS_00079965
Potri.004G206500	TCONS_00079962
Potri.008G124900	TCONS_00145662
Potri.010G027800	TCONS_00183089
Potri.008G197000	TCONS_00148876
Potri.010G027800	TCONS_00183084
Potri.010G027800	TCONS_00183083
Potri.008G197000	TCONS_00148870
Potri.005G023500	TCONS_00099622
Potri.005G023600	TCONS_00099623
Potri.018G110200	TCONS_00275835
Potri.017G043200	TCONS_00263176
Potri.016G004900	TCONS_00251852
Potri.005G023600	TCONS_00099627
Potri.004G193800	TCONS_00087593
Potri.014G086600	TCONS_00236670
Potri.018G110300	TCONS_00275839
Potri.015G062900	TCONS_00248823
Potri.013G040800	TCONS_00221706
Potri.018G134100	TCONS_00276708
Potri.016G043200	TCONS_00258236
Potri.013G156500	TCONS_00225415
XLOC_059031	TCONS_00217930
Potri.013G091400	TCONS_00217935
Potri.T120100	TCONS_00294494
Potri.003G035400	TCONS_00057601
Potri.012G091200	TCONS_00212400
Potri.014G086700	TCONS_00236678
Potri.011G094900	TCONS_00195187
Potri.014G028100	TCONS_00226748
Potri.004G227600	TCONS_00088816
Potri.T145700	TCONS_00299413
Potri.004G227500	TCONS_00088813
Potri.004G227500	TCONS_00088810
Potri.019G083500	TCONS_00290007
Potri.013G109500	TCONS_00223998
Potri.019G083300	TCONS_00290000
Potri.011G058400	TCONS_00194128
Potri.011G058400	TCONS_00194125
Potri.011G058400	TCONS_00194124
Potri.017G124300	TCONS_00270444
Potri.001G187500	TCONS_00007062
Potri.001G187400	TCONS_00007061
Potri.012G089000	TCONS_00212260
Potri.010G153900	TCONS_00188352
Potri.010G153900	TCONS_00188351
Potri.002G197800	TCONS_00042878
Potri.018G053300	TCONS_00279393
Potri.018G053300	TCONS_00279390
Potri.018G053300	TCONS_00279391
Potri.006G177100	TCONS_00125622
Potri.006G177100	TCONS_00125623
Potri.006G177000	TCONS_00125620
Potri.006G177100	TCONS_00125621
Potri.005G149800	TCONS_00094779
Potri.010G011900	TCONS_00172204
Potri.013G113500	TCONS_00224174
Potri.010G012000	TCONS_00172206
Potri.010G011900	TCONS_00172201
Potri.010G011900	TCONS_00172203
Potri.011G078300	TCONS_00194693
Potri.006G045800	TCONS_00120568
Potri.006G234100	TCONS_00127718
Potri.006G234100	TCONS_00127719
Potri.006G233800	TCONS_00127715
Potri.013G113500	TCONS_00224178
Potri.013G161200	TCONS_00220070
Potri.008G168100	TCONS_00147552
Potri.017G126700	TCONS_00265869
Potri.018G064800	TCONS_00274010
Potri.002G041800	TCONS_00047345
Potri.014G109600	TCONS_00237522
Potri.013G145400	TCONS_00225134
Potri.005G100500	TCONS_00093272
Potri.003G087000	TCONS_00059738
Potri.006G102200	TCONS_00112365
Potri.014G109600	TCONS_00237521
Potri.013G145400	TCONS_00225131
Potri.006G102200	TCONS_00112368
Potri.001G347000	TCONS_00012944
Potri.001G347000	TCONS_00012943
Potri.001G347000	TCONS_00012941
Potri.009G120500	TCONS_00163743
Potri.015G106600	TCONS_00250356
Potri.001G347100	TCONS_00012948
Potri.001G347100	TCONS_00012949
Potri.016G067100	TCONS_00253914
Potri.017G139800	TCONS_00266262
Potri.014G109600	TCONS_00237520
Potri.015G005700	TCONS_00241231
Potri.015G006100	TCONS_00241236
Potri.002G136500	TCONS_00051296
Potri.002G137000	TCONS_00051299
Potri.010G184800	TCONS_00178883
Potri.001G348500	TCONS_00013017
Potri.001G348500	TCONS_00013016
Potri.001G348500	TCONS_00013015
Potri.001G348400	TCONS_00013014
Potri.002G055300	TCONS_00047968
Potri.002G055300	TCONS_00047966
Potri.002G055300	TCONS_00047967
Potri.002G055300	TCONS_00047964
Potri.002G055300	TCONS_00047965
Potri.002G055300	TCONS_00047962
Potri.002G055300	TCONS_00047963
Potri.002G055300	TCONS_00047960
Potri.002G055300	TCONS_00047961
Potri.T100300	TCONS_00292516
Potri.006G217700	TCONS_00116598
Potri.017G106400	TCONS_00265261
Potri.003G074200	TCONS_00067784
Potri.003G074200	TCONS_00067785
Potri.006G217700	TCONS_00116596
Potri.006G217700	TCONS_00116594
Potri.003G074200	TCONS_00067783
Potri.017G080700	TCONS_00264324
Potri.014G035300	TCONS_00226990
Potri.001G406000	TCONS_00032371
Potri.013G103400	TCONS_00223743
Potri.003G073500	TCONS_00059190
Potri.003G178600	TCONS_00063495
Potri.009G001200	TCONS_00165522
Potri.001G406200	TCONS_00032378
Potri.009G091000	TCONS_00168925
Potri.014G014500	TCONS_00226250
Potri.005G082400	TCONS_00092663
Potri.018G110300	TCONS_00275887
Potri.T035100	TCONS_00298290
Potri.014G158400	TCONS_00232023
Potri.017G093600	TCONS_00264808
Potri.006G010700	TCONS_00108903
Potri.014G128400	TCONS_00230589
Potri.013G079800	TCONS_00223036
Potri.017G093600	TCONS_00264803
Potri.009G165000	TCONS_00165293
Potri.006G012500	TCONS_00119480
Potri.006G125900	TCONS_00123713
Potri.009G165000	TCONS_00165296
Potri.006G013000	TCONS_00119487
Potri.006G125900	TCONS_00123717
Potri.005G056500	TCONS_00091657
Potri.015G141400	TCONS_00251402
Potri.005G056100	TCONS_00091654
Potri.005G056100	TCONS_00091653
Potri.016G003500	TCONS_00256869
XLOC_018822	TCONS_00066783
Potri.003G051000	TCONS_00066780
Potri.018G035400	TCONS_00278817
Potri.018G035400	TCONS_00278814
Potri.001G060400	TCONS_00019704
Potri.014G022500	TCONS_00234275
Potri.006G068100	TCONS_00111109
Potri.006G068100	TCONS_00111105
Potri.017G057900	TCONS_00268315
Potri.006G211700	TCONS_00116333
Potri.006G020700	TCONS_00119732
Potri.006G020700	TCONS_00119731
Potri.006G020700	TCONS_00119730
Potri.006G021100	TCONS_00119737
Potri.008G086400	TCONS_00153781
Potri.008G182900	TCONS_00157493
Potri.014G098100	TCONS_00229469
Potri.007G047600	TCONS_00131391
Potri.014G196400	TCONS_00240954
Potri.001G273000	TCONS_00010096
Potri.001G273000	TCONS_00010094
Potri.001G273000	TCONS_00010095
Potri.014G155200	TCONS_00239229
Potri.001G302500	TCONS_00011325
Potri.009G108200	TCONS_00169569
Potri.002G159900	TCONS_00052173
Potri.017G114700	TCONS_00270181
Potri.002G159900	TCONS_00052176
Potri.010G120200	TCONS_00176198
Potri.013G061500	TCONS_00222344
Potri.017G033300	TCONS_00267576
Potri.013G061200	TCONS_00222340
Potri.013G061500	TCONS_00222343
Potri.001G266700	TCONS_00009890
Potri.001G266700	TCONS_00009891
Potri.001G084300	TCONS_00002846
Potri.001G084300	TCONS_00002847
Potri.008G065200	TCONS_00152784
Potri.005G192300	TCONS_00096384
Potri.003G090000	TCONS_00068439
Potri.003G090000	TCONS_00068438
Potri.011G126200	TCONS_00196220
Potri.004G044300	TCONS_00074711
Potri.004G044500	TCONS_00074716
Potri.004G044700	TCONS_00074719
Potri.001G015900	TCONS_00000573
Potri.003G221800	TCONS_00064920
Potri.003G133900	TCONS_00070401
Potri.003G133900	TCONS_00070406
Potri.003G133900	TCONS_00070405
Potri.001G285500	TCONS_00010638
Potri.001G285500	TCONS_00010636
Potri.005G139000	TCONS_00104103
Potri.001G285300	TCONS_00010634
Potri.012G066300	TCONS_00211515
Potri.001G285300	TCONS_00010632
Potri.001G285300	TCONS_00010630
Potri.012G066200	TCONS_00211511
Potri.014G056600	TCONS_00227834
Potri.016G078300	TCONS_00254298
Potri.015G109400	TCONS_00250436
Potri.015G109400	TCONS_00250437
